trade_date,day_index,strategy_nav,benchmark_nav,position,target_position,traded_notional,strategy_nav_norm,benchmark_nav_norm,excess_nav,drawdown,strategy_daily_return,benchmark_daily_return,daily_excess_return,turnover_ratio
2022-09-30,182,149434.86425000007,140852.72751271553,0.4161679425489221,0.48884008824825287,56109.0,0.736075991946607,0.7042636375635777,0.04517108748235987,-0.2667087141854553,-0.010609456273158013,-0.018871107739193538,0.008261651466035524,0.3714910459255117
2022-10-10,183,147965.21275000006,137608.33239235374,0.4171385885430018,0.4899730980396271,51117.0,0.7288368835156016,0.6880416619617687,0.05929178974063287,-0.27392043578431424,-0.00983472971569288,-0.023033953105870086,0.013199223390177206,0.3420687686006311
2022-10-11,184,147990.08775000006,139186.5259514996,0.36071334784379827,0.49026817083358765,70890.0,0.7289594110823215,0.695932629757498,0.047456865668637827,-0.2737983717611281,0.00016811383931192303,0.011468735444348566,-0.011300621605036643,0.47909909824395513
2022-10-12,185,150180.38375000007,144196.04702416097,0.4338582601337904,0.4902765303850174,45466.0,0.739748220701471,0.7209802351208049,0.02603120677437354,-0.26305037812379684,0.014800288541622297,0.03599142257783594,-0.021191134036213644,0.30722327887801376
2022-10-13,186,149399.61075000005,144650.54786550443,0.34283221852370177,0.48895393311977386,13182.0,0.7359023426773261,0.7232527393275221,0.017489879625710802,-0.26688170650872756,-0.005198901351189389,0.003151964639275473,-0.008350865990464862,0.08777444610837862
2022-10-14,187,149456.7687500001,149790.7333148932,0.4356176073156269,0.4882078617811203,89698.0,0.7361838876284249,0.748953666574466,-0.017050158796133585,-0.26660122669215336,0.00038258466480001196,0.03553519516682435,-0.03515261050202434,0.6003897838134091
2022-10-17,188,149957.9597500001,149840.22627816055,0.45761492163806233,0.4857694059610367,77264.0,0.7386526198371451,0.7492011313908028,-0.014079679156484448,-0.26414183413558223,0.0033534178758964917,0.0003304140528059829,0.0030230038230905087,0.5169655455969434
2022-10-18,189,150288.9762500001,150572.81197627564,0.46212970327555847,0.48395486176013947,26215.0,0.740283118180427,0.7528640598813782,-0.016710774721977573,-0.26251750425694864,0.0022073953296766202,0.004889112331925682,-0.002681717002249062,0.17481566196088488
2022-10-19,190,152414.38225000008,149282.37664680404,0.45717470340631167,0.4821847379207611,29622.0,0.7507522970938697,0.7464118832340202,0.005815038529455752,-0.25208793210562963,0.014142128405109755,-0.008570174871111003,0.022712303276220758,0.19710028465910173
2022-10-20,191,152580.6057500001,147790.68962472296,0.36446965016718685,0.4818655103445053,41627.0,0.7515710693948413,0.7389534481236149,0.017074988016181125,-0.25127225736560577,0.0010906024585486396,-0.00999238527405244,0.01108298773260108,0.2731172700731133
2022-10-21,192,151639.7132500001,147387.08475493043,0.33957463316424447,0.4841390550136566,26285.0,0.7469364857337354,0.7369354237746522,0.01357115106213369,-0.2558893075740767,-0.006166527491322515,-0.0027309221630765768,-0.0034356053282459387,0.17226960052227988
2022-10-24,193,151204.3352500001,143798.4110931188,0.35351499619122173,0.48947080969810486,52540.0,0.7447919306807352,0.718992055465594,0.03588339400834428,-0.25802574939464973,-0.0028711344190042176,-0.024348630463644327,0.02147749604464011,0.34647915690383946
2022-10-25,194,154220.18475000007,142426.93357463437,0.38876882489274783,0.4961855858564377,84835.0,0.7596471950356474,0.7121346678731718,0.06671845832807755,-0.2432266851416226,0.019945522692941253,-0.009537501200874265,0.02948302389381552,0.5610619553978691
2022-10-26,195,158240.86375000008,146015.98260269724,0.4755914383714299,0.5013661682605743,44932.0,0.7794519795354191,0.7300799130134862,0.06762556487569182,-0.2234968256569907,0.02607102959004859,0.025199229794427458,0.000871799795621131,0.2913496704263284
2022-10-27,196,157802.52175000007,143823.92369111787,0.4526923854434536,0.5030882358551025,27628.0,0.7772928246147705,0.7191196184555894,0.08089503424216993,-0.22564781211132157,-0.002770093575149679,-0.015012458722028166,0.012242365146878487,0.17459459804041916
2022-10-28,197,152877.6372500001,138486.1725226366,0.45996917054001607,0.5032317340373993,26771.0,0.7530341667590287,0.692430862613183,0.0875225346211943,-0.249814695158449,-0.031209162219867914,-0.03711309656622119,0.005903934346353279,0.16964874644026395
2022-10-31,198,152528.56525000007,139382.62097331238,0.4325288177455007,0.5001071989536285,53036.0,0.7513147318738005,0.6969131048665619,0.07806084664982005,-0.25152762511630433,-0.0022833424579239425,0.0064731982576040625,-0.008756540715528005,0.34691797279199493
2022-11-01,199,155723.05975000007,143848.5255644416,0.4732118680322807,0.4947478771209717,53731.0,0.767049953501343,0.719242627822208,0.06646898255167466,-0.23585193262520288,0.020943581910471076,0.03204061281057635,-0.011097030900105276,0.3522684417304579
2022-11-02,200,154605.56025000007,146199.72745948736,0.43535303575862155,0.4884489178657532,30843.0,0.7615454512080481,0.7309986372974367,0.04178778502726832,-0.24133561040926532,-0.0071761979362212625,0.0163449843216672,-0.023521182257888462,0.19806315165856472
2022-11-03,201,156776.16375000007,146211.9791677884,0.4562109334047279,0.48247724771499634,29397.0,0.7722372608630715,0.731059895838942,0.05632556957166357,-0.23068424976797808,0.014039621191437757,8.380117058992553e-05,0.013955820020847831,0.1901419324923664
2022-11-04,202,157193.70225000003,150837.12519910565,0.42188713065952355,0.47719886898994446,5641.0,0.7742939433320917,0.7541856259955283,0.02666229193909686,-0.22863534809380237,0.0026632779499935477,0.03163315384719301,-0.02896987589719946,0.03598123506195308
2022-11-07,203,157598.45875000005,151050.67167483192,0.3101172459911508,0.4703417271375656,40287.0,0.7762876651033104,0.7552533583741596,0.027850662954258754,-0.22664916892593245,0.002574890050978551,0.0014157421486546973,0.0011591479023238538,0.25628889340571526
2022-11-08,204,156765.45875000005,149679.02801062964,0.3064514363244574,0.46430349349975586,0.0,0.7721845309092328,0.7483951400531482,0.03178720649414579,-0.23073678023504185,-0.005285584685326139,-0.009080685633460983,0.003795100948134844,0.0
2022-11-09,205,157272.45875000005,147644.23525126002,0.3086872322456139,0.46078746020793915,0.0,0.7746818766912225,0.7382211762563001,0.049389941128244796,-0.22824888235542784,0.0032341308094441246,-0.013594374485282779,0.016828505294726903,0.0
2022-11-10,206,155748.99425000005,145046.78694180807,0.2792762817471612,0.460610568523407,19685.0,0.7671776998804021,0.7252339347090403,0.057834807727508375,-0.2357246695333709,-0.009686785036035483,-0.017592615824326807,0.007905830788291324,0.1251649535872726
2022-11-11,207,155993.91275000008,148012.33416580543,0.31560205864507346,0.46185748279094696,45795.0,0.7683841026080279,0.7400616708290272,0.038270367045591724,-0.2345228308414019,0.0015725205878818205,0.02044545271579934,-0.01887293212791752,0.29403079114907343
2022-11-14,208,156798.0747500001,146159.45250678505,0.3515604390416788,0.4646282196044922,30358.0,0.772345188562143,0.7307972625339253,0.056852875836119976,-0.23057673037854953,0.005155085771127332,-0.012518427396359777,0.01767351316748711,0.19461015795310246
2022-11-15,209,157693.78375000006,149637.80541198136,0.43552763061911104,0.4684148281812668,13610.0,0.7767572104419065,0.7481890270599068,0.03818310927956481,-0.2261813999606973,0.005712499987184705,0.023798343832978075,-0.01808584384579337,0.08679953514544025
2022-11-16,210,156660.59875000006,147863.84296891323,0.33757052138165644,0.4709548056125641,14790.0,0.771668018722449,0.7393192148445662,0.04375485342239305,-0.23125133836454137,-0.006551843550396064,-0.01185504183374031,0.005303198283344246,0.09378936599966005
2022-11-17,211,156567.29525000008,146815.0204343849,0.4305496872278629,0.4737915098667145,14607.0,0.7712084307497274,0.7340751021719245,0.050585190081962716,-0.23170918763438464,-0.0005955773228524253,-0.007093164315692957,0.006497586992840532,0.09323978151845276
2022-11-18,212,155060.03025000007,147054.95946506003,0.428466316515503,0.47714245319366455,530.0,0.7637840483235132,0.7352747973253002,0.038773600158635624,-0.23910548230404205,-0.009626946659538782,0.0016342948423480053,-0.011261241501886787,0.0033851258601211593
2022-11-21,213,156850.31775000007,146903.3053459846,0.4441113094270411,0.48119956254959106,1425.0,0.772602523543777,0.7345165267299231,0.05185179016109176,-0.2303203689408283,0.01154577035173765,-0.0010312751071238635,0.012577045458861513,0.009189989178400792
2022-11-22,214,152991.33875000005,144211.65856808852,0.42693920148469827,0.48542509973049164,28716.0,0.7535942297993261,0.7210582928404425,0.045122478004816724,-0.24925675093604494,-0.02460294027679788,-0.018322574645660783,-0.006280365631137097,0.1830790043139711
2022-11-23,215,151791.62675000005,144013.68671501914,0.43623618389082175,0.4893945902585983,28740.0,0.7476847708194398,0.7200684335750956,0.03835237868605179,-0.25514385338367296,-0.007841698816430487,-0.001372786743007337,-0.00646891207342315,0.18785377155868563
2022-11-24,216,153038.11275000006,143717.55351045902,0.43010854497093226,0.49175870418548584,24676.0,0.7538246259563415,0.7185877675522951,0.049036262507045736,-0.2490272264085872,0.00821182318609015,-0.0020562851442454955,0.010268108330335646,0.1625649617725043
2022-11-25,217,151701.08825000006,142107.5276624928,0.3543415582583995,0.49291977286338806,11645.0,0.7472388024938331,0.710537638312464,0.05165266722328021,-0.25558813453194407,-0.008736545922937045,-0.011202708428021402,0.002466162505084357,0.07609215633116853
2022-11-28,218,153290.67825000006,141457.78098856084,0.45779691760219593,0.49388517439365387,14820.0,0.7550686957514127,0.7072889049428043,0.06755342898030081,-0.24778786315037493,0.010478435048405066,-0.004572218549006801,0.015050653597411867,0.09769211395225436
2022-11-29,219,155328.65975000005,143980.2052761111,0.4509019785062555,0.49396471679210663,29905.0,0.7651072450665959,0.7199010263805555,0.0627950468598768,-0.23778729144910782,0.013294882136774655,0.017831640436620777,-0.004536758299846122,0.19508687900270275
2022-11-30,220,155622.42325000005,144319.88096582354,0.4522227486905553,0.49366647005081177,57215.0,0.7665542451408119,0.7215994048291177,0.062298887735834585,-0.23634576563301712,0.0018912382330009692,0.0023591832575946547,-0.0004679450245936856,0.36834799252170836
2022-12-01,221,154674.00975000008,146527.18836216937,0.4785742615688539,0.49429646134376526,60667.0,0.7618826150544077,0.7326359418108469,0.039919790409506994,-0.24099972211358345,-0.006094324199517054,0.015294548343402159,-0.021388872542919213,0.38983456710824593
2022-12-02,222,156399.4352500001,146658.7757706623,0.4800017332543402,0.4956829398870468,30211.0,0.7703815974894419,0.7332938788533114,0.05057688289192641,-0.2325328928376823,0.011155238703572934,0.0008980409026049241,0.01025719780096801,0.19532046818227639
2022-12-05,223,155022.49675000008,146276.38217084148,0.47324099106925244,0.49959108233451843,3763.0,0.7635991683868104,0.7313819108542073,0.04404984188763339,-0.23928966280712782,-0.00880398639419011,-0.002607369370236534,-0.006196617023953577,0.024060189181533492
2022-12-06,224,153231.14575000008,147271.5950204282,0.3737229772688035,0.5060255080461502,15181.999999999998,0.754775454651282,0.7363579751021411,0.025011584272698784,-0.2480799948673731,-0.011555426067539454,0.0068036468691465846,-0.01835907293668604,0.09793417289932785
2022-12-07,225,154162.14575000008,148549.25559026498,0.37750512434081096,0.5142351537942886,0.0,0.7593613105152512,0.7427462779513249,0.022369728475455597,-0.24351148811013323,0.006075788283401273,0.008675539703766555,-0.0025997514203652816,0.0
2022-12-08,226,153901.93425000008,148411.90846355516,0.39226927389965516,0.5249917954206467,2423.0,0.7580795785784658,0.7420595423177758,0.021588612971207732,-0.2447883710274925,-0.0016879078760487776,-0.000924589801302389,-0.0007633180747463886,0.01571721766204074
2022-12-09,227,154056.9307500001,148954.50345660013,0.3851952632776956,0.5371374785900116,30391.0,0.7588430496938469,0.7447725172830006,0.018892389399889353,-0.24402778825885818,0.0010071120987227289,0.003656007113325588,-0.002648895014602859,0.19746990281897633
2022-12-12,228,152575.90925000008,147778.7702078575,0.3954490607107424,0.550259068608284,34235.0,0.7515479356976713,0.7388938510392875,0.017125713849946544,-0.25129530354389307,-0.009613468818247206,-0.007893237340656722,-0.0017202314775904837,0.22222304334723986
2022-12-13,229,151110.29875000007,146220.8218121021,0.40154774692350326,0.5631926655769348,29495.0,0.7443287321469519,0.7311041090605105,0.018088563478921627,-0.2584871955661613,-0.0096057792295281,-0.010542437141438321,0.0009366579119102214,0.19331361120497456
2022-12-14,230,150379.81175000008,145720.78473699285,0.5070893433938612,0.5694135054945946,47614.0,0.7407305494482375,0.7286039236849643,0.01664364597701029,-0.26207176570104407,-0.004834131134956787,-0.003419739192492166,-0.0014143919424646212,0.3150943409805149
2022-12-15,231,149708.26275000008,147631.14666082492,0.5041471900988976,0.5743023157119751,30474.0,0.7374226795023808,0.7381557333041245,-0.0009930882721216339,-0.265367121387744,-0.0044656858669062105,0.013109742218860632,-0.017575428085766842,0.20264688222021254
2022-12-16,232,147517.16775000008,146068.14620453955,0.3868024371014266,0.5773827284574509,76928.0,0.7266299342239024,0.7303407310226977,-0.005080911745944938,-0.2761190357951063,-0.014635765319506389,-0.010587199866951447,-0.004048565452554942,0.5138527332219675
2022-12-19,233,146945.16775000008,144405.03987651065,0.3844154990935384,0.5794027298688889,0.0,0.7238124159057603,0.7220251993825533,0.002475282752922414,-0.27892589494133746,-0.003877514791833403,-0.011385824844384884,0.007508310052551481,0.0
2022-12-20,234,146685.43975000008,142196.02794817113,0.3900182601456868,0.5806200727820396,50184.0,0.7225330655600707,0.7109801397408557,0.016249294703823747,-0.28020040527758283,-0.0017675164415197342,-0.015297332629308324,0.01352981618778859,0.34151514315447756
2022-12-21,235,145487.57225000008,141759.40930889844,0.38487823484868117,0.5812289044260979,17845.0,0.7166326920916142,0.7087970465444922,0.011054850729587784,-0.2860784565858835,-0.008166233145167956,-0.003070540334866756,-0.0050956928103012,0.121654882927806
2022-12-22,236,143012.92275000009,141243.53300869282,0.357282398104125,0.5810151100158691,2433.0,0.704443233530021,0.7062176650434641,-0.002512584435754417,-0.298221800262092,-0.017009353182054987,-0.003639097416676673,-0.013370255765378314,0.016723077871003505
2022-12-23,237,141477.4487500001,140681.6343446582,0.16725633808829893,0.5795101374387741,30496.0,0.696879901148848,0.7034081717232911,-0.009280913752322983,-0.30575651921436486,-0.010736610164132743,-0.003978225778308975,-0.006758384385823768,0.21323947104633229
2022-12-26,238,143203.29725000006,143464.3782042663,0.26654414202044485,0.5776896998286247,29523.0,0.7053809671682327,0.7173218910213316,-0.01664653484378853,-0.2972876142366827,0.012198753336651214,0.019780434543364978,-0.007581681206713764,0.20867636687574903
2022-12-27,239,143332.4032500001,145192.87210256484,0.31785555092197876,0.57608263194561,25508.0,0.7060169086367329,0.7259643605128242,-0.02747717789066162,-0.2966540786476384,0.000901557453489632,0.012048244448789047,-0.011146686995299415,0.17812439021895488
2022-12-28,240,142708.58025000006,143885.73605168238,0.31038778412904844,0.5746516138315201,31482.0,0.7029441241441132,0.7194286802584119,-0.02291339859897934,-0.2997152382510989,-0.004352281730126029,-0.009002756347151086,0.004650474617025058,0.21964328572018121
2022-12-29,241,143029.87325000006,144570.3240979903,0.3602044721800799,0.5741629227995872,38134.0,0.7045267271388526,0.7228516204899514,-0.025350836647053843,-0.29813862252440304,0.002251392308977973,0.00475785901433623,-0.0025064667053582568,0.2672158880229627
2022-12-30,242,143122.28675000006,144409.3658187184,0.5256763409001357,0.5742507055401802,69357.0,0.7049819312106945,0.722046829093592,-0.02363405972479593,-0.2976851405703642,0.000646113276199678,-0.0011133562871644687,0.0017594695633641466,0.48491268588885483
2023-01-03,243,144315.31575000007,145003.6075158169,0.42147293711617,0.5746327713131905,77114.0,0.710858471528133,0.7250180375790845,-0.01952995003852842,-0.29183083224804074,0.008335731821305759,0.004114980311211047,0.004220751510094711,0.5387979870297871
2023-01-04,244,143579.98525000006,143692.7916449626,0.4183243221220485,0.5108387023210526,66269.0,0.7072364310497438,0.7184639582248129,-0.01562712651976339,-0.2954391699043829,-0.005095304654107791,-0.009039884547088373,0.003944579892980582,0.459195890994681
2023-01-05,245,144865.88325000007,147651.74872983136,0.46406371529164003,0.5126703083515167,49008.0,0.713570419109643,0.7382587436491568,-0.0334412897265276,-0.2891291444456061,0.008955969717931334,0.027551535741964006,-0.018595566024032673,0.34132891095278883
2023-01-06,246,145840.58875000005,149047.55736565503,0.4261227997819638,0.5148613303899765,22249.0,0.7183715565240554,0.7452377868282751,-0.036050547595770976,-0.2843461705862411,0.006728330219185619,0.009453383707481056,-0.002725053488295437,0.15358343524958276
2023-01-09,247,147452.23375000004,150169.02250012997,0.4387522545754583,0.5185536742210388,17810.0,0.7263100867860172,0.7508451125006499,-0.03267654714155377,-0.27643767319336066,0.011050730210385273,0.007524210086339522,0.003526520124045751,0.12211963865923432
2023-01-10,248,147501.21125000005,152239.02584458175,0.4735418740502036,0.5245442390441895,23559.0,0.7265513367920081,0.7611951292229088,-0.0455123674612421,-0.27619733587896456,0.00033215841330047624,0.013784489703593694,-0.013452331290293218,0.15977377487507877
2023-01-11,249,147077.21125000005,150513.94716381567,0.4720241797486487,0.5324648469686508,0.0,0.7244628267100286,0.7525697358190784,-0.037347913118588205,-0.2782779447565905,-0.0028745526657497633,-0.011331382811968216,0.008456830146218453,0.0
2023-01-12,250,146020.53025000007,151284.5248493997,0.3694001104341283,0.5419608354568481,14454.0,0.7192579000073491,0.7564226242469985,-0.04913222191978461,-0.2834631802976719,-0.00718453247120554,0.005119643063677959,-0.012304175534883499,0.09827491204895955
2023-01-13,251,146369.93425000005,153415.63905027416,0.46111245691155306,0.5510783642530441,13191.999999999998,0.7209789702353772,0.7670781952513708,-0.06009716519303088,-0.28174862118380883,0.0023928416052303447,0.014086795744614022,-0.011693954139383678,0.09034346045322618
2023-01-16,252,146081.33925000005,156270.60091521675,0.48193013810968316,0.5590971261262894,3190.0,0.7195574288035166,0.7813530045760838,-0.07908790957563905,-0.28316478467210704,-0.001971682241156736,0.018609327462417502,-0.020581009703574238,0.021794093277048794
2023-01-17,253,146773.12375000003,156641.86275194536,0.5002005689069488,0.5650805532932281,27359.0,0.7229649733856088,0.7832093137597268,-0.07691984673282337,-0.2797701314360129,0.004735611704764553,0.0023757625206166644,0.0023598491841478886,0.1872860704896638
2023-01-18,254,144622.12375000003,156539.81851349425,0.4927669304814782,0.5701865553855896,0.0,0.7123697253046233,0.7826990925674713,-0.08985492372572967,-0.2903252958128366,-0.01465527165357483,-0.0006514493422024037,-0.014003822311372427,0.0
2023-01-19,255,144592.09775000004,158234.56021690014,0.4711529956345763,0.5744007676839828,26452.0,0.7122218252958462,0.7911728010845007,-0.09978980025657147,-0.29047263628962805,-0.00020761692071324944,0.010826265927092571,-0.01103388284780582,0.18290424254677698
2023-01-20,256,144590.98425000004,159128.38725736184,0.44955085088578045,0.5777136832475662,26533.0,0.7122163404940153,0.7956419362868092,-0.10485319084880551,-0.29047810034148003,-7.700974101187974e-06,0.0056487472726343135,-0.0056564482467355015,0.18350242103739028
2023-01-30,257,145100.98425000004,160846.61088888266,0.45148556599125883,0.5803035199642181,0.0,0.7147284634699812,0.8042330544444133,-0.11129185809984443,-0.2879754811726376,0.003527190873244157,0.010797719131922623,-0.007270528258678466,0.0
2023-01-31,258,143051.34875000003,158813.11652752987,0.5028963419682542,0.5809904187917709,81821.0,0.7046325096819315,0.7940655826376494,-0.112626809310445,-0.29803324017546107,-0.014125579578899372,-0.01264244456327146,-0.0014831350156279122,0.5638900412903297
2023-02-01,259,143900.89275000006,160834.5376333896,0.4154595489818459,0.5836850553750992,75900.0,0.7088171351750571,0.8041726881669481,-0.11857596557929229,-0.2938644458633529,0.005938734639158838,0.012728300722625319,-0.006789566083466481,0.5305787094160479
2023-02-02,260,143560.31475000002,160134.7195629506,0.4902120765237455,0.5852542966604233,100978.0,0.7071395394517068,0.800673597814753,-0.11681921149682595,-0.2955356949443061,-0.002366753906049235,-0.004351167856957439,0.0019844139509082037,0.7017190656032255
2023-02-03,261,142922.10475000003,158768.287951451,0.49538873027266966,0.5867464542388916,57704.0,0.7039958884625085,0.793841439757255,-0.11317820763075803,-0.2986674529438098,-0.004445587912727755,-0.008533012798404682,0.004087424885676927,0.4019495227527703
2023-02-06,262,142284.38475000003,156551.81177290095,0.5655434371198628,0.5883792638778687,32848.0,0.7008546510816595,0.7827590588645048,-0.10463552846217905,-0.301796806466073,-0.004462010975247677,-0.01396044642887262,0.009498435453624943,0.22983148798051825
2023-02-07,263,143055.61525000003,156175.07328103023,0.5123252231093388,0.5892774909734726,56755.0,0.7046535253146314,0.7808753664051511,-0.09761076398326607,-0.2980123040486299,0.005420345327107334,-0.0024064780062541535,0.007826823333361488,0.3988842493132402
2023-02-08,264,140736.44375000003,155430.95583939124,0.4271956743968812,0.588323712348938,71693.0,0.6932299096080524,0.7771547791969562,-0.10798990347279902,-0.30939270218928305,-0.01621167750701069,-0.004764636417362023,-0.011447041089648669,0.5011547423336812
2023-02-09,265,141053.62675,158129.69150124656,0.42932607544598284,0.5842049866914749,89814.0,0.694792267847044,0.7906484575062328,-0.12123743333608317,-0.30783625462883035,0.0022537374936331123,0.017362922638421763,-0.01510918514478865,0.6381715894394978
2023-02-10,266,141360.06175000002,156617.29164634712,0.5443616750542343,0.5800768584012985,71564.0,0.6963016843257502,0.7830864582317356,-0.11082400033062956,-0.30633254854058667,0.002172471612822413,-0.009564300293898431,0.011736771906720844,0.5073531368806156
2023-02-13,267,143409.46175000002,158341.8288151441,0.5316315888062385,0.574980765581131,29200.0,0.7063964781040727,0.7917091440757206,-0.10775758573717875,-0.2962759451589676,0.014497729943160564,0.011011154328291584,0.003486575614868981,0.20656470886127068
2023-02-14,268,141125.60225000003,157847.95759222854,0.5051174192597643,0.5683089047670364,63481.0,0.6951467998220572,0.7892397879611427,-0.11921977271591644,-0.3074830639112086,-0.015925445030826157,-0.0031190193179601033,-0.012806425712866054,0.4426555906796714
2023-02-15,269,143637.51075000004,156742.94088381523,0.4213035973961278,0.5615217834711075,44415.0,0.7075197862071043,0.7837147044190762,-0.09722277479590091,-0.2951568867298786,0.01779909853316508,-0.007000513185402846,0.024799611718567927,0.31471964896433235
2023-02-16,270,140757.74275000003,154607.75918962734,0.4694732858665424,0.5553523302078247,69946.0,0.6933348227595526,0.7730387959481367,-0.10310475180075107,-0.3092881859428571,-0.020048857606647208,-0.013622187271390973,-0.006426670335256235,0.4869619337927713
2023-02-17,271,138976.06825,150721.90006704288,0.3780578963097842,0.548520877957344,14777.0,0.6845587728631946,0.7536095003352143,-0.09162666797765318,-0.31803103448469605,-0.012657737082104603,-0.025133661744740965,0.012475924662636362,0.10498179149011677
2023-02-20,272,139995.13675,152656.7900216574,0.34987643954710446,0.5393883734941483,25623.0,0.6895784304963967,0.763283950108287,-0.09656369638249795,-0.3130303671073167,0.007332690533213393,0.012837483827856877,-0.005504793294643484,0.18436987261653948
2023-02-21,273,138846.55475,151980.6815605021,0.3218445000703195,0.5277072638273239,25988.0,0.6839208241591793,0.7599034078025105,-0.099989791943502,-0.3186665697155272,-0.008204442144666091,-0.004428944569444759,-0.0037754975752213316,0.18563501992507606
2023-02-22,274,139258.14975000004,150878.63086082865,0.3808107467692388,0.512287512421608,26350.0,0.6859482305440671,0.7543931543041432,-0.09072845288901144,-0.3166468333688609,0.002964387562522708,-0.007251255148732372,0.01021564271125508,0.18977784538798576
2023-02-23,275,138844.35125,151222.2940477681,0.3416487568485074,0.49607208371162415,5199.0,0.6839099703102037,0.7561114702388405,-0.09549054970139492,-0.31867738250246547,-0.002971449073127075,0.002277745927164787,-0.005249195000291862,0.03733354212542235
2023-02-24,276,139821.35125,149465.64152707608,0.34624897819387934,0.4818475991487503,0.0,0.6887224098151423,0.7473282076353804,-0.07842042789428838,-0.31388314931038896,0.007036656451661072,-0.011616359424736267,0.01865301587639734,0.0
2023-02-27,277,140419.94775000002,148287.78530527276,0.3329726349367623,0.4712145924568176,2269.0,0.6916709353464812,0.7414389265263638,-0.0671235207639358,-0.31094577857450256,0.0042811523036259125,-0.007880448039892518,0.01216160034351843,0.016227850608760298
2023-02-28,278,140347.54425000004,149471.29663502617,0.3444734302859025,0.46532629430294037,48201.0,0.691314295158461,0.7473564831751308,-0.07498722400664215,-0.3113010695293874,-0.0005156211860218862,0.007981178809279399,-0.008496799995301285,0.3432631956665857
2023-03-01,279,142095.55625000002,150389.29480065437,0.33431024342817894,0.4614097326993942,22676.0,0.6999245326240767,0.7519464740032719,-0.06918303785937929,-0.30272340612043336,0.012454881268789908,0.006141635125235689,0.006313246143554219,0.16157033684613256
2023-03-02,280,143073.90025,148829.50649491302,0.30154346756895656,0.4587794840335846,25962.0,0.7047435923119166,0.7441475324745651,-0.05295178501985465,-0.29792257779078246,0.006885113270387544,-0.010371671120666504,0.017256784391054047,0.182708035952391
2023-03-03,281,142240.90025,149065.72878434564,0.2974531230162121,0.4570795148611069,0.0,0.700640458117839,0.7453286439217283,-0.05995769271492302,-0.30201018909989175,-0.005822166017313113,0.001587200649897369,-0.007409366667210482,0.0
2023-03-06,282,142350.71225,149626.8705623325,0.3991058358754366,0.4571012407541275,14376.0,0.7011813625261464,0.7481343528116625,-0.06276010466443083,-0.3014713310289723,0.000772014236460894,0.003764391604717421,-0.002992377368256527,0.10106797675445674
2023-03-07,283,140766.16125,146683.96838431596,0.27456882859338466,0.4583091586828232,32234.0,0.6933762900287156,0.7334198419215798,-0.05459840272107863,-0.309246875551734,-0.011131317679796249,-0.019668273265065594,0.008536955585269346,0.22644073563460515
2023-03-08,284,141305.70775,146305.7161203498,0.2725084542807507,0.45812737941741943,20097.0,0.6960339511252881,0.731528580601749,-0.04852117937383016,-0.3065992688588284,0.003832927567313238,-0.0025786885106293678,0.006411616077942606,0.14276868688851882
2023-03-09,285,141758.20275,146003.92780783956,0.2208408359635471,0.45757777988910675,7670.0,0.6982628199213854,0.7300196390391978,-0.0435013216351392,-0.30437883226901397,0.003202241489073776,-0.002062724003633498,0.005264965492707274,0.05427947761013213
2023-03-10,286,141681.93375000003,145861.0794118072,0.29564813869573536,0.4571296274662018,30578.0,0.6978871393189269,0.7293053970590361,-0.04307970003623318,-0.3047530916050697,-0.0005380217759566319,-0.0009783873501016949,0.00044036557414506294,0.2157053306744184
2023-03-13,287,142990.85375,145043.26096046375,0.3872135772879809,0.45661959052085876,12160.0,0.7043345275653999,0.7252163048023188,-0.028793860671142646,-0.29833009497275353,0.009238439689209788,-0.00560683120295935,0.014845270892169138,0.08582604484673755
2023-03-14,288,142931.31225000002,144184.32452073882,0.34098896338930096,0.45611681044101715,28233.0,0.7040412421336872,0.7209216226036941,-0.023415000938716957,-0.2986222708536195,-0.0004164007587792451,-0.005921932767073312,0.005505532008294067,0.1974461950507796
2023-03-15,289,142460.01625000004,143836.8707500156,0.3090270600751808,0.4572604149580002,17160.0,0.7017197646629406,0.719184353750078,-0.024283883535662243,-0.3009349657630287,-0.003297360057645249,-0.002409788802479995,-0.0008875712551652537,0.12005766776971571
2023-03-16,290,141213.01625000004,141657.64813352207,0.3029253332020658,0.45884865522384644,0.0,0.6955773777001378,0.7082882406676104,-0.01794589015835102,-0.3070541149856689,-0.008753333270801189,-0.015150653689351645,0.006397320418550456,0.0
2023-03-17,291,143896.97625000007,141142.04874284612,0.3252048876878327,0.45912156999111176,61662.0,0.7087978435483211,0.7057102437142306,0.004375166524209773,-0.29388366450644066,0.01900646322325139,-0.0036397568184244333,0.022646220041675824,0.43665946410233963
2023-03-20,292,142314.75675000003,141034.20786490754,0.33532011078675433,0.45899783074855804,62425.0,0.7010042553934752,0.7051710393245377,-0.005908898265382212,-0.3016477681339238,-0.010995502068446239,-0.0007640591793807161,-0.010231442889065523,0.43381731587983924
2023-03-21,293,142142.75525000005,143824.16983292202,0.3715701156003868,0.4581696093082428,20621.0,0.7001570222169056,0.7191208491646102,-0.02637084847384763,-0.3024917960770015,-0.0012085991918753258,0.019782164981469563,-0.02099076417334489,0.14489713133701432
2023-03-22,294,144250.30725,144111.25732618003,0.3568380614315814,0.4561396986246109,25702.0,0.7105382571232639,0.7205562866309001,-0.013903187986156418,-0.2921498352249776,0.014827009623481713,0.001996100471787887,0.012830909151693826,0.1808182200689401
